Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km)
4KM FUN RUN,Female,24406,b5154cc0-0b17-436f-937b-6eac2cb64978,[img:flags/SA.gif],00:53:41.996,2496 / 6017,910 / 2857,00:39:25.022,4.4 Km/Hr,13:25 min/km
4KM FUN RUN,Female,22467,b034c164-4ba3-4f36-a1d6-8c67169c4c4d,[img:flags/PH.gif],00:53:45.081,2502 / 6017,911 / 2857,00:46:51.241,4.4 Km/Hr,13:26 min/km
4KM FUN RUN,Female,20746,cdf9381a-ba4e-407c-a085-00fa3b8a0212,[img:flags/PH.gif],00:53:45.540,2503 / 6017,912 / 2857,00:39:23.831,4.4 Km/Hr,13:26 min/km
4KM FUN RUN,Female,23829,a3afbad6-bd36-4c44-bc81-cf1d21568214,[img:flags/JO.gif],00:53:45.642,2504 / 6017,913 / 2857,00:47:00.146,4.4 Km/Hr,13:26 min/km
4KM FUN RUN,Female,25266,1c416033-8261-47be-8f84-25eae0086077,[img:flags/SA.gif],00:53:46.315,2506 / 6017,914 / 2857,00:48:35.202,4.4 Km/Hr,13:26 min/km
4KM FUN RUN,Female,28652,10714ab0-5b09-4ceb-aded-4ab89ea16452,[img:flags/SA.gif],00:53:46.540,2507 / 6017,915 / 2857,00:39:32.518,4.4 Km/Hr,13:26 min/km
4KM FUN RUN,Female,23255,1884883b-d215-4fb0-8528-db4e54aa693c,[img:flags/SA.gif],00:53:46.721,2508 / 6017,916 / 2857,00:53:46.721,4.4 Km/Hr,13:26 min/km
4KM FUN RUN,Female,26759,50680486-aa05-4bcb-898f-23ea3a9ba8de,[img:flags/SA.gif],00:53:47.573,2511 / 6017,917 / 2857,00:48:33.575,4.4 Km/Hr,13:26 min/km
4KM FUN RUN,Female,25200,e0aa6df4-80f4-4914-91be-8f5dbc348ad4,[img:flags/SA.gif],00:53:48.540,2512 / 6017,918 / 2857,00:48:34.824,4.4 Km/Hr,13:27 min/km
4KM FUN RUN,Female,22702,41565808-29aa-4f3c-8ec2-20ef0bd34b75,[img:flags/GB.gif],00:53:49.763,2514 / 6017,919 / 2857,00:36:43.756,4.4 Km/Hr,13:27 min/km
4KM FUN RUN,Female,26415,b77579e5-c930-4679-b1b0-dd18b02871d4,[img:flags/SA.gif],00:53:50.089,2515 / 6017,920 / 2857,00:48:38.186,4.4 Km/Hr,13:27 min/km
4KM FUN RUN,Female,22628,96e1bcbc-feb8-4875-8b9c-7bd05423bfdc,,00:53:51.650,2520 / 6017,921 / 2857,00:39:11.215,4.4 Km/Hr,13:27 min/km
4KM FUN RUN,Female,22623,e1935adb-49ef-470a-bbb9-ce7cb6229d9f,[img:flags/SA.gif],00:53:53.600,2525 / 6017,922 / 2857,00:39:13.328,4.4 Km/Hr,13:28 min/km
4KM FUN RUN,Female,23104,49ea1ff0-505b-4d86-9e2d-a441c5231ddf,[img:flags/SA.gif],00:53:53.829,2526 / 6017,923 / 2857,00:41:58.110,4.4 Km/Hr,13:28 min/km
4KM FUN RUN,Female,28043,ead12b7e-f530-4d12-b61b-9f17098c61d4,[img:flags/PH.gif],00:53:54.159,2529 / 6017,924 / 2857,00:36:59.090,4.4 Km/Hr,13:28 min/km
4KM FUN RUN,Female,28047,c714ec16-3d74-48cc-ab43-d2f8e7e59e3f,[img:flags/PH.gif],00:53:55.115,2532 / 6017,925 / 2857,00:36:58.311,4.4 Km/Hr,13:28 min/km
4KM FUN RUN,Female,24487,9e6aa929-f51e-417c-abe6-6a301e4d2e99,[img:flags/LB.gif],00:53:56.333,2536 / 6017,926 / 2857,00:36:51.436,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,28405,a3feed12-cfae-4cfc-a669-987757697418,[img:flags/SA.gif],00:53:57.302,2538 / 6017,927 / 2857,00:47:07.539,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,23608,40226d16-cc3a-428c-95f7-30b3ae9e8cf7,[img:flags/SA.gif],00:53:57.945,2541 / 6017,928 / 2857,00:48:53.149,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,21976,16d45140-deb1-4cf1-ac13-a58fcef700bf,,00:53:58.000,2542 / 6017,929 / 2857,00:49:20.873,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,23624,e33bb852-6e0d-44b2-b38f-176236d52b72,[img:flags/SA.gif],00:53:58.001,2543 / 6017,930 / 2857,00:48:53.337,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,28274,46869df8-b5dc-48e5-8a3b-bfcd15d251a5,[img:flags/PH.gif],00:53:58.043,2544 / 6017,931 / 2857,00:37:01.522,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,28406,224592ee-9d81-4386-aa5a-a3cc89861f80,[img:flags/SA.gif],00:53:58.281,2545 / 6017,932 / 2857,00:47:08.894,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,26011,2d1c9045-df69-4e32-84c7-48664b65df8d,[img:flags/SA.gif],00:53:58.460,2546 / 6017,933 / 2857,00:39:00.261,4.4 Km/Hr,13:29 min/km
4KM FUN RUN,Female,26031,2343aa17-dc8f-43e7-94f2-6b15513b8d2c,[img:flags/SA.gif],00:54:00.047,2550 / 6017,934 / 2857,00:53:16.509,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,26128,6fccea24-4e86-44e9-8b30-cd84201d8430,,00:54:00.849,2552 / 6017,935 / 2857,00:37:01.068,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,26703,2fcf6bf2-1d23-4607-b239-a9328ad306fa,[img:flags/JO.gif],00:54:00.890,2553 / 6017,936 / 2857,00:30:46.231,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,20154,0e5d07eb-57e5-438e-89f5-288f4afb05de,,00:54:01.661,2555 / 6017,937 / 2857,00:37:05.539,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,21572,51ed5c6a-ad9a-4dac-8e9e-fc292ce95996,,00:54:02.329,2556 / 6017,938 / 2857,00:30:45.820,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,23818,75a96d0a-df60-42fe-b158-63a041935efc,[img:flags/SA.gif],00:54:02.443,2558 / 6017,939 / 2857,00:39:36.932,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,24008,baf33424-4be1-4f86-80f6-17e4fcb40eda,[img:flags/SA.gif],00:54:02.882,2560 / 6017,940 / 2857,00:34:52.585,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,20997,9b785a2b-23e6-46b2-8b10-2ec7db892a44,[img:flags/MY.gif],00:54:03.229,2561 / 6017,941 / 2857,00:42:08.133,4.4 Km/Hr,13:30 min/km
4KM FUN RUN,Female,28711,36e6c74a-6c14-4d52-9d7e-18edc670fbce,[img:flags/SA.gif],00:54:04.275,2562 / 6017,942 / 2857,00:49:07.553,4.4 Km/Hr,13:31 min/km
4KM FUN RUN,Female,27977,79177dae-3556-4acb-b8e9-f08b360b6ade,[img:flags/PH.gif],00:54:06.320,2568 / 6017,943 / 2857,00:48:59.261,4.4 Km/Hr,13:31 min/km
4KM FUN RUN,Female,21620,60f6426b-f5e6-480a-9f71-32fb7df7fdf2,[img:flags/SI.gif],00:54:06.397,2569 / 6017,944 / 2857,00:41:35.631,4.4 Km/Hr,13:31 min/km
4KM FUN RUN,Female,20955,f5643b4b-ab35-4e23-8014-b1ce534e811c,[img:flags/SI.gif],00:54:07.248,2572 / 6017,945 / 2857,00:41:32.391,4.4 Km/Hr,13:31 min/km
4KM FUN RUN,Female,20058,6dd3cba3-3028-43ac-9078-107cd1df6344,[img:flags/SA.gif],00:54:08.322,2575 / 6017,946 / 2857,00:37:14.756,4.4 Km/Hr,13:32 min/km
4KM FUN RUN,Female,21525,c27799a9-b8aa-4b5c-b76e-1e064c71f282,[img:flags/SA.gif],00:54:09.638,2577 / 6017,947 / 2857,00:49:18.683,4.4 Km/Hr,13:32 min/km
4KM FUN RUN,Female,24678,3e8cc818-b26a-4ebb-bb6f-f9dadedcfc3e,[img:flags/LB.gif],00:54:09.954,2578 / 6017,948 / 2857,00:53:48.037,4.4 Km/Hr,13:32 min/km
4KM FUN RUN,Female,24045,c0eee6c1-726f-4029-9bda-79554b738a20,[img:flags/SA.gif],00:54:11.272,2581 / 6017,949 / 2857,00:34:09.872,4.4 Km/Hr,13:32 min/km
4KM FUN RUN,Female,26826,816139aa-6b09-4908-b98e-5b6ce3ce3c16,[img:flags/YE.gif],00:54:11.637,2582 / 6017,950 / 2857,00:47:31.011,4.4 Km/Hr,13:32 min/km
4KM FUN RUN,Female,20339,970b8846-ebed-4228-9165-ba7a4435ce37,[img:flags/SA.gif],00:54:11.873,2585 / 6017,951 / 2857,00:31:02.699,4.4 Km/Hr,13:32 min/km
4KM FUN RUN,Female,25311,1c17984b-a53c-42e2-81d8-932f3bb76255,[img:flags/PK.gif],00:54:12.925,2589 / 6017,952 / 2857,00:34:20.558,4.4 Km/Hr,13:33 min/km
4KM FUN RUN,Female,25460,6ffb4b58-6322-415c-8be9-afab5abf5eff,[img:flags/EG.gif],00:54:13.692,2590 / 6017,953 / 2857,00:34:38.176,4.4 Km/Hr,13:33 min/km
4KM FUN RUN,Female,25838,3c7a662c-4072-4cae-b564-63280de452fb,[img:flags/SA.gif],00:54:14.140,2591 / 6017,954 / 2857,00:46:57.354,4.4 Km/Hr,13:33 min/km
4KM FUN RUN,Female,23832,2bf46f74-f2f2-4b32-98fd-b06c794030e3,[img:flags/JO.gif],00:54:14.143,2592 / 6017,955 / 2857,00:47:29.794,4.4 Km/Hr,13:33 min/km
4KM FUN RUN,Female,27129,abea35ef-7862-47e1-af06-b9ac4cce8d6f,[img:flags/SA.gif],00:54:15.537,2595 / 6017,956 / 2857,00:54:15.537,4.4 Km/Hr,13:33 min/km
4KM FUN RUN,Female,24056,c8fcf579-d000-4a76-b6f1-509cfb0e36c2,[img:flags/SA.gif],00:54:16.161,2596 / 6017,957 / 2857,00:36:59.982,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,23828,45c4ab0d-6e87-43c1-ad8d-3cdea99305c8,,00:54:16.462,2598 / 6017,958 / 2857,00:47:31.552,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,26030,48f80f74-bdca-4fbc-8da4-2772eb78c26b,[img:flags/SA.gif],00:54:16.722,2599 / 6017,959 / 2857,00:54:16.722,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,21581,68eaca27-7118-4c1b-b050-217559915cfc,[img:flags/GB.gif],00:54:17.381,2600 / 6017,960 / 2857,00:42:21.009,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,22970,5e5bad8f-0e99-4138-9c92-1ea684c79d91,[img:flags/GB.gif],00:54:17.462,2601 / 6017,961 / 2857,00:47:34.524,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,25148,dd4e18d5-a733-4fc2-85d3-57be4993d25a,[img:flags/SA.gif],00:54:17.925,2602 / 6017,962 / 2857,00:46:51.905,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,27974,14167146-7436-4c09-82f4-898fb7260873,[img:flags/SA.gif],00:54:18.801,2605 / 6017,963 / 2857,00:46:52.054,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,25149,3fd40158-f178-4656-ac11-6be58fdbc202,[img:flags/SA.gif],00:54:19.562,2606 / 6017,964 / 2857,00:46:53.096,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,24893,a81f49fc-42f8-4624-81e4-6ff98db3adc0,[img:flags/SD.gif],00:54:19.733,2607 / 6017,965 / 2857,00:49:38.971,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,24892,d0d8c05b-25c7-467b-b553-b52545428d90,[img:flags/SA.gif],00:54:19.871,2608 / 6017,966 / 2857,00:49:39.274,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,22031,1d40c934-6562-42aa-97cc-680ce0d19b0b,[img:flags/SA.gif],00:54:19.976,2609 / 6017,967 / 2857,00:46:48.597,4.4 Km/Hr,13:34 min/km
4KM FUN RUN,Female,28720,0b53aab7-63d5-4848-bdb0-1967129c8ca5,[img:flags/SA.gif],00:54:20.074,2610 / 6017,968 / 2857,00:54:20.074,4.4 Km/Hr,13:35 min/km
4KM FUN RUN,Female,23756,2ece2d89-77d3-4336-aae8-6d281471fc72,[img:flags/SA.gif],00:54:21.550,2613 / 6017,969 / 2857,00:46:08.209,4.4 Km/Hr,13:35 min/km
4KM FUN RUN,Female,24562,b2d6514b-e870-442d-ad06-6dd233f1a9bc,[img:flags/PH.gif],00:54:22.671,2615 / 6017,970 / 2857,00:42:32.017,4.4 Km/Hr,13:35 min/km
4KM FUN RUN,Female,25407,bbeb33ee-2ec5-4389-a4eb-1316bb886a2d,[img:flags/BR.gif],00:54:23.074,2616 / 6017,971 / 2857,00:37:20.090,4.4 Km/Hr,13:35 min/km
4KM FUN RUN,Female,25405,9af018c7-65eb-40d2-b00a-5e6eabf5d571,[img:flags/BR.gif],00:54:24.814,2617 / 6017,972 / 2857,00:37:21.150,4.4 Km/Hr,13:36 min/km
4KM FUN RUN,Female,28354,03e4f0c3-493c-4ae9-8700-4ec2445eba53,[img:flags/EG.gif],00:54:25.588,2618 / 6017,973 / 2857,00:37:19.206,4.4 Km/Hr,13:36 min/km
4KM FUN RUN,Female,23903,e45655d1-b59d-41ac-bbdc-78d4cb06e64e,[img:flags/SA.gif],00:54:26.188,2619 / 6017,974 / 2857,00:42:24.964,4.4 Km/Hr,13:36 min/km
4KM FUN RUN,Female,28681,a8331a65-5a6f-47fc-b075-ed0bb86234fc,[img:flags/GB.gif],00:54:26.307,2620 / 6017,975 / 2857,00:42:25.012,4.4 Km/Hr,13:36 min/km
4KM FUN RUN,Female,23521,1d52786c-014d-44e6-a7f1-d0327c9047d1,[img:flags/SA.gif],00:54:27.658,2622 / 6017,976 / 2857,00:42:36.207,4.4 Km/Hr,13:36 min/km
4KM FUN RUN,Female,20630,681c245c-7eb7-4379-a8ff-9a4de36b6692,[img:flags/SA.gif],00:54:27.943,2624 / 6017,977 / 2857,00:42:38.554,4.4 Km/Hr,13:36 min/km
4KM FUN RUN,Female,28582,528a18e0-0a9c-43e8-9b14-59fb17439b40,[img:flags/IN.gif],00:54:28.111,2625 / 6017,978 / 2857,00:40:20.347,4.4 Km/Hr,13:37 min/km
4KM FUN RUN,Female,28667,5b9ea8fd-527e-418f-b935-2942e98695c5,[img:flags/SA.gif],00:54:28.520,2627 / 6017,979 / 2857,00:47:48.414,4.4 Km/Hr,13:37 min/km
4KM FUN RUN,Female,28407,ef9293e4-4f4f-4bde-8506-896cc7baf677,[img:flags/SA.gif],00:54:30.881,2630 / 6017,980 / 2857,00:47:40.533,4.4 Km/Hr,13:37 min/km
4KM FUN RUN,Female,28344,e9d7cc21-21ad-4b12-ae33-cf1fa70ff121,[img:flags/IT.gif],00:54:32.625,2633 / 6017,981 / 2857,00:32:03.693,4.4 Km/Hr,13:38 min/km
4KM FUN RUN,Female,25651,98d74f31-071c-4a01-837a-564d312c69aa,[img:flags/IN.gif],00:54:32.844,2634 / 6017,982 / 2857,00:40:14.766,4.3 Km/Hr,13:38 min/km
4KM FUN RUN,Female,23769,c2e6ac3d-bea6-4b02-822d-6be43c5499aa,[img:flags/JO.gif],00:54:33.487,2636 / 6017,983 / 2857,00:46:39.130,4.3 Km/Hr,13:38 min/km
4KM FUN RUN,Female,28229,f77513a7-730b-4538-a484-ab0cf8879505,[img:flags/SA.gif],00:54:33.982,2641 / 6017,984 / 2857,00:54:33.982,4.3 Km/Hr,13:38 min/km
4KM FUN RUN,Female,23257,6b2e2340-315f-46a7-b9a6-04c36806436f,[img:flags/PH.gif],00:54:34.363,2642 / 6017,985 / 2857,00:54:34.363,4.3 Km/Hr,13:38 min/km
4KM FUN RUN,Female,24565,7a6162e6-df57-48f3-b8dc-25f18bcb3e72,[img:flags/SA.gif],00:54:34.642,2643 / 6017,986 / 2857,00:39:34.214,4.3 Km/Hr,13:38 min/km
4KM FUN RUN,Female,25147,6b56039d-4d2b-461a-acdf-7f574eb22ee1,[img:flags/CA.gif],00:54:36.340,2646 / 6017,987 / 2857,00:54:36.340,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,24258,f272c8dc-c40f-47f4-850c-3f15a9126141,[img:flags/SA.gif],00:54:36.399,2647 / 6017,988 / 2857,00:54:36.399,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,25294,8b747320-e775-4073-8e19-8bd5c2701f7a,[img:flags/ZA.gif],00:54:36.896,2648 / 6017,989 / 2857,00:54:36.896,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,28472,c1314d5d-e0ef-4cf3-ada0-07bd45b1dbcc,[img:flags/SA.gif],00:54:37.254,2650 / 6017,990 / 2857,00:47:55.484,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,26771,03ce8014-7430-4863-82e9-f10079e54702,[img:flags/IE.gif],00:54:37.684,2652 / 6017,991 / 2857,00:33:48.749,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,25391,ee788e07-24ee-4b93-8731-67911ccff4a1,[img:flags/PS.gif],00:54:38.006,2653 / 6017,992 / 2857,00:35:28.642,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,20402,f46c99bd-05c3-4777-be96-55dca168d7cb,[img:flags/GB.gif],00:54:38.279,2654 / 6017,993 / 2857,00:32:03.746,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,23840,17d94c23-ba2e-4ac7-9f87-a4301bc3d4b2,[img:flags/GB.gif],00:54:38.301,2655 / 6017,994 / 2857,00:32:05.058,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,23453,d47dd9f1-d00f-4908-a3a7-6b3710396397,[img:flags/SA.gif],00:54:39.461,2656 / 6017,995 / 2857,00:31:05.889,4.3 Km/Hr,13:39 min/km
4KM FUN RUN,Female,22908,6dc03baf-0180-4b17-98c3-1ce5f01b7a8d,[img:flags/SA.gif],00:54:41.751,2658 / 6017,996 / 2857,00:37:08.291,4.3 Km/Hr,13:40 min/km
4KM FUN RUN,Female,22432,d8ff5722-f054-4034-8677-5a44f185f9f2,[img:flags/SA.gif],00:54:42.091,2661 / 6017,997 / 2857,00:39:54.507,4.3 Km/Hr,13:40 min/km
4KM FUN RUN,Female,25775,bfea7c9a-57db-4ff3-8267-1872a471682d,[img:flags/PK.gif],00:54:42.519,2664 / 6017,998 / 2857,00:50:03.701,4.3 Km/Hr,13:40 min/km
4KM FUN RUN,Female,24835,ec72bec4-505f-46e1-94fd-eb49bb828b11,[img:flags/SA.gif],00:54:42.938,2665 / 6017,999 / 2857,00:42:29.644,4.3 Km/Hr,13:40 min/km
4KM FUN RUN,Female,20710,3dce6b71-def0-4387-9baf-d228b3989269,[img:flags/SA.gif],00:54:43.231,2666 / 6017,1000 / 2857,00:39:58.788,4.3 Km/Hr,13:40 min/km
4KM FUN RUN,Female,28465,8b86ee3c-215c-46ee-a30a-c1451ac5245e,[img:flags/SA.gif],00:54:43.616,2668 / 6017,1001 / 2857,00:48:10.696,4.3 Km/Hr,13:40 min/km
4KM FUN RUN,Female,23062,54766424-a135-4a01-8ee2-3e561fde5fff,,00:54:43.804,2669 / 6017,1002 / 2857,00:31:55.816,4.3 Km/Hr,13:40 min/km
4KM FUN RUN,Female,24841,7fb4f556-c4b8-4410-947f-146e2e578a22,[img:flags/EG.gif],00:54:44.474,2673 / 6017,1003 / 2857,00:47:17.868,4.3 Km/Hr,13:41 min/km
4KM FUN RUN,Female,26618,64e7d4d9-476a-403b-aca7-b185483e025f,,00:54:44.485,2674 / 6017,1004 / 2857,00:54:10.926,4.3 Km/Hr,13:41 min/km
4KM FUN RUN,Female,21551,48e5e5d0-0534-4292-8977-609136c0bc4c,[img:flags/PH.gif],00:54:45.671,2676 / 6017,1005 / 2857,00:43:03.712,4.3 Km/Hr,13:41 min/km
4KM FUN RUN,Female,20178,c6597cc2-c449-4bde-96f8-efd064de3c33,[img:flags/PH.gif],00:54:46.152,2678 / 6017,1006 / 2857,00:43:03.185,4.3 Km/Hr,13:41 min/km
4KM FUN RUN,Female,20733,5b59c029-2f6b-400b-a07f-9bff80ecb9b2,[img:flags/SD.gif],00:54:46.853,2679 / 6017,1007 / 2857,00:34:50.969,4.3 Km/Hr,13:41 min/km
4KM FUN RUN,Female,24591,043ddf40-bb6b-40f3-a3e2-0312ce4b93e8,[img:flags/MY.gif],00:54:47.315,2680 / 6017,1008 / 2857,00:54:47.315,4.3 Km/Hr,13:41 min/km
4KM FUN RUN,Female,21466,f4ea2b08-be68-4259-bde8-5799ed57ad2d,,00:54:47.812,2683 / 6017,1009 / 2857,00:47:35.335,4.3 Km/Hr,13:41 min/km
4KM FUN RUN,Female,22583,51f40840-30ea-453d-86c2-e1e8117aa98e,[img:flags/MY.gif],00:54:48.152,2686 / 6017,1010 / 2857,00:42:55.270,4.3 Km/Hr,13:42 min/km
4KM FUN RUN,Female,23792,52ec0777-3f89-42c4-ba19-60856c96369b,[img:flags/SA.gif],00:54:49.567,2690 / 6017,1011 / 2857,00:43:07.122,4.3 Km/Hr,13:42 min/km
4KM FUN RUN,Female,20833,e60766ed-ca28-4d11-83ac-7bdb945a2724,[img:flags/CN.gif],00:54:49.692,2691 / 6017,1012 / 2857,00:40:37.850,4.3 Km/Hr,13:42 min/km
4KM FUN RUN,Female,20242,11056c87-535e-4a3b-91c7-b9d1c7b72056,[img:flags/SA.gif],00:54:49.698,2692 / 6017,1013 / 2857,00:48:05.568,4.3 Km/Hr,13:42 min/km
4KM FUN RUN,Female,28379,b590b89a-06a1-4a25-a85b-bfa4ee668686,[img:flags/SA.gif],00:54:51.193,2695 / 6017,1014 / 2857,00:42:27.699,4.3 Km/Hr,13:42 min/km
4KM FUN RUN,Female,27960,035b8b32-2474-4e6f-850a-61076a9f3e0a,[img:flags/SA.gif],00:54:52.111,2696 / 6017,1015 / 2857,00:34:42.236,4.3 Km/Hr,13:43 min/km
4KM FUN RUN,Female,28359,49ae8556-aac7-4567-8622-f7ef1e76e080,[img:flags/SA.gif],00:54:53.737,2698 / 6017,1016 / 2857,00:43:02.942,4.3 Km/Hr,13:43 min/km
4KM FUN RUN,Female,20156,a3ae5dac-cacd-4f24-a188-ec1269245fe4,,00:54:55.283,2700 / 6017,1017 / 2857,00:37:32.002,4.3 Km/Hr,13:43 min/km
4KM FUN RUN,Female,22061,d8b63390-e215-42de-a1e6-c81885816077,[img:flags/SA.gif],00:54:55.285,2701 / 6017,1018 / 2857,00:37:10.225,4.3 Km/Hr,13:43 min/km
4KM FUN RUN,Female,22655,89248282-379e-4f58-8ad2-0a1499258b23,[img:flags/ID.gif],00:54:55.888,2703 / 6017,1019 / 2857,00:40:28.320,4.3 Km/Hr,13:43 min/km
4KM FUN RUN,Female,22011,616aa930-b2b0-405e-82d6-1b6f790433f3,[img:flags/SA.gif],00:54:56.119,2704 / 6017,1020 / 2857,00:37:09.908,4.3 Km/Hr,13:44 min/km
4KM FUN RUN,Female,25778,329cb59c-7ce3-425d-b5d1-c8a7c37ad150,[img:flags/PK.gif],00:54:56.345,2705 / 6017,1021 / 2857,00:50:03.929,4.3 Km/Hr,13:44 min/km
4KM FUN RUN,Female,23669,388a56e6-95d0-49d4-8c1e-4edc1bd0b95d,[img:flags/PH.gif],00:55:04.594,2719 / 6017,1022 / 2857,00:48:14.104,4.3 Km/Hr,13:46 min/km
4KM FUN RUN,Female,25234,d1963537-d016-4b1d-9f18-05ba7d29ffa3,[img:flags/SA.gif],00:55:05.414,2720 / 6017,1023 / 2857,00:47:17.627,4.3 Km/Hr,13:46 min/km
4KM FUN RUN,Female,25232,97d39ddc-b987-47ed-91dc-9b4ad76d21a2,[img:flags/SA.gif],00:55:05.513,2721 / 6017,1024 / 2857,00:47:15.187,4.3 Km/Hr,13:46 min/km
4KM FUN RUN,Female,24527,3e0fd52b-a9f1-4534-b8e1-5db08bfce26d,[img:flags/SA.gif],00:55:06.853,2724 / 6017,1025 / 2857,00:34:20.688,4.3 Km/Hr,13:46 min/km
4KM FUN RUN,Female,26134,6ddfa812-e73b-4e61-9396-803f998f307b,[img:flags/SA.gif],00:55:08.189,2726 / 6017,1026 / 2857,00:31:17.273,4.3 Km/Hr,13:47 min/km
4KM FUN RUN,Female,26135,7b048b68-9284-40d5-b7e2-9344a46f38cc,[img:flags/SA.gif],00:55:08.272,2727 / 6017,1027 / 2857,00:31:17.504,4.3 Km/Hr,13:47 min/km
4KM FUN RUN,Female,23387,c7ba08a3-e794-4fce-9c14-19bd4c602a3b,[img:flags/PH.gif],00:55:09.493,2729 / 6017,1028 / 2857,00:40:51.581,4.3 Km/Hr,13:47 min/km
4KM FUN RUN,Female,23388,d407d28b-e634-4869-a211-ab14a7df6248,[img:flags/PH.gif],00:55:10.192,2731 / 6017,1029 / 2857,00:40:52.113,4.3 Km/Hr,13:47 min/km
4KM FUN RUN,Female,25352,868c4b30-a971-41b0-acc7-b40b303abc2f,[img:flags/PH.gif],00:55:10.287,2732 / 6017,1030 / 2857,00:43:22.305,4.3 Km/Hr,13:47 min/km
4KM FUN RUN,Female,28317,f9201d00-8ab0-4c52-a028-d3895cd100ba,[img:flags/SA.gif],00:55:10.774,2735 / 6017,1031 / 2857,00:43:24.070,4.3 Km/Hr,13:47 min/km
4KM FUN RUN,Female,25123,12c78f6d-0799-40d3-8d85-b99f2ac2d8cf,[img:flags/SA.gif],00:55:13.626,2739 / 6017,1032 / 2857,00:48:35.372,4.3 Km/Hr,13:48 min/km
4KM FUN RUN,Female,24262,5d9892dd-b47d-4f2c-bd57-f4a737fbc35d,[img:flags/SA.gif],00:55:14.432,2740 / 6017,1033 / 2857,00:36:06.620,4.3 Km/Hr,13:48 min/km
4KM FUN RUN,Female,23851,8373dfb8-f906-445f-ac51-413e35f8bc3e,[img:flags/PK.gif],00:55:15.135,2741 / 6017,1034 / 2857,00:50:32.099,4.3 Km/Hr,13:48 min/km
4KM FUN RUN,Female,23850,46660478-f924-4d8e-9b4a-d5e21853137c,[img:flags/PK.gif],00:55:15.472,2742 / 6017,1035 / 2857,00:50:34.570,4.3 Km/Hr,13:48 min/km
4KM FUN RUN,Female,23731,8fdd2076-fac8-47f7-8ceb-263553070a59,,00:55:15.917,2746 / 6017,1036 / 2857,00:34:41.784,4.3 Km/Hr,13:48 min/km
4KM FUN RUN,Female,22535,59ca1032-fcf8-49ba-8899-b1f56bb785a8,[img:flags/SA.gif],00:55:16.017,2747 / 6017,1037 / 2857,00:35:25.476,4.3 Km/Hr,13:49 min/km
4KM FUN RUN,Female,27131,692af729-5f5f-4210-9a6f-caf5d88d7d32,[img:flags/PH.gif],00:55:17.066,2748 / 6017,1038 / 2857,00:41:00.584,4.3 Km/Hr,13:49 min/km
4KM FUN RUN,Female,23386,5778becd-2180-46cd-bf2e-ae8d4e818791,[img:flags/PH.gif],00:55:19.364,2750 / 6017,1039 / 2857,00:41:01.146,4.3 Km/Hr,13:49 min/km
4KM FUN RUN,Female,26532,17e2e592-ef1c-4fa4-a90c-51e2b166c56f,[img:flags/EG.gif],00:55:19.662,2751 / 6017,1040 / 2857,00:43:40.234,4.3 Km/Hr,13:49 min/km
4KM FUN RUN,Female,20634,5ad1953b-968d-426f-80ae-c0e9c7d0859a,[img:flags/EG.gif],00:55:19.840,2752 / 6017,1041 / 2857,00:41:11.302,4.3 Km/Hr,13:49 min/km
4KM FUN RUN,Female,23905,4a2f4166-8da7-4fc6-b393-2565942320a6,[img:flags/SA.gif],00:55:20.403,2753 / 6017,1042 / 2857,00:40:54.052,4.3 Km/Hr,13:50 min/km
