Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km),Distance Covered
10KM RUN,#1_Female,5151,54735e40-8b0d-4aa7-8189-1e6088b16c62,[img:flags/YE.gif],01:11:14.637,864 / 2293,130 / 762,01:10:48.160,8.4 Km/Hr,7:04 min/km,10 KM
10KM RUN,#1_Female,6778,19f2f803-01c3-4495-9a3e-b0fecc7a04e0,[img:flags/NL.gif],01:11:55.308,865 / 2293,131 / 762,01:10:55.311,8.4 Km/Hr,7:05 min/km,10 KM
10KM RUN,#1_Female,5921,69431cbf-d38c-4300-8b2c-1d9dc2100f55,[img:flags/SA.gif],01:13:30.393,866 / 2293,132 / 762,01:10:57.131,8.4 Km/Hr,7:05 min/km,10 KM
10KM RUN,#1_Female,7950,b46bc46d-5e71-41e8-9f01-4558e0a89657,[img:flags/GB.gif],01:22:30.527,868 / 2293,133 / 762,01:10:59.568,8.4 Km/Hr,7:05 min/km,10 KM
10KM RUN,#1_Female,6473,a7380191-a432-4fce-a308-d9a91070d398,[img:flags/VE.gif],01:30:22.708,869 / 2293,134 / 762,01:11:01.282,8.4 Km/Hr,7:06 min/km,10 KM
10KM RUN,#1_Female,5901,d82bc1d4-5262-415d-8c91-fa0ee6cf62bc,[img:flags/SA.gif],01:14:16.278,870 / 2293,135 / 762,01:11:01.539,8.4 Km/Hr,7:06 min/km,10 KM
10KM RUN,#1_Female,5825,bc1803f6-39fb-4fbb-a016-0009095f86cc,[img:flags/SA.gif],01:14:18.647,871 / 2293,136 / 762,01:11:03.300,8.4 Km/Hr,7:06 min/km,10 KM
10KM RUN,#1_Female,5804,49a52230-49c0-497a-9967-1ac33ca4ab8d,[img:flags/AE.gif],01:13:39.076,882 / 2293,137 / 762,01:11:22.153,8.4 Km/Hr,7:08 min/km,10 KM
10KM RUN,#1_Female,6399,08d73044-6065-4e55-bd8e-997dec878200,[img:flags/IT.gif],01:13:46.573,888 / 2293,138 / 762,01:11:39.475,8.3 Km/Hr,7:09 min/km,10 KM
10KM RUN,#1_Female,5812,a5df129c-d656-43dc-b64e-5927bf2807e6,[img:flags/GB.gif],01:13:07.468,894 / 2293,139 / 762,01:11:49.288,8.3 Km/Hr,7:10 min/km,10 KM
10KM RUN,#1_Female,5537,874029e3-e04d-4bac-82be-6507a10170a0,[img:flags/SA.gif],01:13:31.577,897 / 2293,140 / 762,01:11:51.019,8.3 Km/Hr,7:11 min/km,10 KM
10KM RUN,#1_Female,6231,85029f44-d477-478d-914f-9e1f4a19900f,[img:flags/CZ.gif],01:12:21.199,898 / 2293,141 / 762,01:11:53.018,8.3 Km/Hr,7:11 min/km,10 KM
10KM RUN,#1_Female,7266,5f83bf8c-7fce-4d57-84c3-3e34e392eb11,[img:flags/CN.gif],01:53:20.046,903 / 2293,142 / 762,01:11:59.915,8.3 Km/Hr,7:11 min/km,10 KM
10KM RUN,#1_Female,7011,4f52dd9c-813c-45ae-b68a-fdd5f3f32e33,[img:flags/LB.gif],01:16:20.280,906 / 2293,143 / 762,01:12:01.428,8.3 Km/Hr,7:12 min/km,10 KM
10KM RUN,#1_Female,7145,f02ad4c9-c2c5-4161-90f1-734bfa9b1f78,[img:flags/PL.gif],01:16:41.248,907 / 2293,144 / 762,01:12:03.477,8.3 Km/Hr,7:12 min/km,10 KM
10KM RUN,#1_Female,6397,ca3746fa-4b56-41d2-9951-520f516f8fc7,[img:flags/SA.gif],01:13:16.666,918 / 2293,145 / 762,01:12:24.608,8.2 Km/Hr,7:14 min/km,10 KM
10KM RUN,#1_Female,8489,65842e52-73bb-4c19-898c-bf068c8f8409,[img:flags/SA.gif],01:12:51.789,930 / 2293,146 / 762,01:12:37.611,8.2 Km/Hr,7:15 min/km,10 KM
10KM RUN,#1_Female,6031,7376a828-a87d-4343-a463-1560ff045d18,[img:flags/SA.gif],01:16:40.968,931 / 2293,147 / 762,01:12:37.705,8.2 Km/Hr,7:15 min/km,10 KM
10KM RUN,#1_Female,7255,239bb8e3-8026-440e-baf0-050bbe1272f1,[img:flags/SA.gif],01:14:10.891,933 / 2293,148 / 762,01:12:38.430,8.2 Km/Hr,7:15 min/km,10 KM
10KM RUN,#1_Female,5179,d78eccf8-e7ac-4ef9-8d8e-ebc91b26f8d0,[img:flags/JP.gif],01:15:00.892,935 / 2293,149 / 762,01:12:39.208,8.2 Km/Hr,7:15 min/km,10 KM
10KM RUN,#1_Female,6379,2173e43b-38dc-45b7-a5a8-33b1c7a7ee6f,[img:flags/SA.gif],01:13:30.589,937 / 2293,150 / 762,01:12:40.402,8.2 Km/Hr,7:16 min/km,10 KM
10KM RUN,#1_Female,6728,91eefe66-e565-4d91-a3c4-660fc2c31f8f,,01:15:00.256,938 / 2293,151 / 762,01:12:40.902,8.2 Km/Hr,7:16 min/km,10 KM
10KM RUN,#1_Female,5176,40828b40-28fa-4731-bb5e-2a4eaf7751b9,,01:15:00.457,939 / 2293,152 / 762,01:12:40.984,8.2 Km/Hr,7:16 min/km,10 KM
10KM RUN,#1_Female,6875,ffde2c9f-58de-42ae-9872-d660a1b5cbad,[img:flags/SA.gif],01:12:59.349,945 / 2293,153 / 762,01:12:50.133,8.2 Km/Hr,7:17 min/km,10 KM
10KM RUN,#1_Female,6395,38abd24b-3470-4461-9c7e-d5d6cdf5863e,[img:flags/ID.gif],01:13:42.220,947 / 2293,154 / 762,01:12:50.739,8.2 Km/Hr,7:17 min/km,10 KM
10KM RUN,#1_Female,8522,f75aa200-1550-4bab-b7b3-6a2d094e5c9d,[img:flags/SA.gif],01:14:37.900,958 / 2293,155 / 762,01:13:10.140,8.2 Km/Hr,7:19 min/km,10 KM
10KM RUN,#1_Female,5931,6a942803-af6a-4701-8146-885208141878,[img:flags/LB.gif],01:14:15.356,961 / 2293,156 / 762,01:13:15.799,8.1 Km/Hr,7:19 min/km,10 KM
10KM RUN,#1_Female,6825,92a5eda2-4f95-419c-b5dc-3a95a6f3394c,[img:flags/SA.gif],01:14:50.219,962 / 2293,157 / 762,01:13:16.601,8.1 Km/Hr,7:19 min/km,10 KM
10KM RUN,#1_Female,8095,95ae6f69-2fc0-4c6c-832a-433f9c822539,[img:flags/SA.gif],01:14:49.280,965 / 2293,158 / 762,01:13:23.200,8.1 Km/Hr,7:20 min/km,10 KM
10KM RUN,#1_Female,6259,17bfa0b1-8bd7-468b-9638-ada5e2f90404,[img:flags/SA.gif],01:34:42.043,967 / 2293,159 / 762,01:13:32.876,8.1 Km/Hr,7:21 min/km,10 KM
10KM RUN,#1_Female,6036,1fab2845-cddd-4402-98df-b415ecff7c80,[img:flags/SA.gif],01:14:11.999,973 / 2293,160 / 762,01:13:41.361,8.1 Km/Hr,7:22 min/km,10 KM
10KM RUN,#1_Female,5199,a2d24724-78cd-409f-9a52-e3cc6d703ca6,[img:flags/GB.gif],01:18:56.849,981 / 2293,161 / 762,01:13:52.422,8.1 Km/Hr,7:23 min/km,10 KM
10KM RUN,#1_Female,5242,3712bae2-fb45-4ff5-a46b-f1f536025acb,[img:flags/CA.gif],01:19:05.063,988 / 2293,162 / 762,01:13:58.608,8.1 Km/Hr,7:23 min/km,10 KM
10KM RUN,#1_Female,6819,7bf656ce-3569-4575-bec7-4318d6fb103b,,01:14:16.276,990 / 2293,163 / 762,01:14:00.206,8.1 Km/Hr,7:24 min/km,10 KM
10KM RUN,#1_Female,6816,38c0e1a9-cc66-42c3-8858-b4c07403f4a7,[img:flags/SA.gif],01:14:31.686,995 / 2293,164 / 762,01:14:02.138,8.1 Km/Hr,7:24 min/km,10 KM
10KM RUN,#1_Female,6509,0c357c64-8863-49da-b9e4-ece7e6209d9c,[img:flags/PH.gif],01:14:17.329,997 / 2293,165 / 762,01:14:03.137,8.1 Km/Hr,7:24 min/km,10 KM
10KM RUN,#1_Female,6162,11079965-d9b5-48db-a262-f1590986a30c,[img:flags/SA.gif],01:34:55.499,1005 / 2293,166 / 762,01:14:14.872,8.0 Km/Hr,7:25 min/km,10 KM
10KM RUN,#1_Female,7652,3ba43053-72e6-4d4c-9b95-a60aa81d8db3,[img:flags/EG.gif],01:16:11.481,1007 / 2293,167 / 762,01:14:16.380,8.0 Km/Hr,7:25 min/km,10 KM
10KM RUN,#1_Female,7510,b7f83db2-9040-4eca-978d-422c084edf98,[img:flags/SA.gif],01:35:00.606,1008 / 2293,168 / 762,01:14:18.548,8.0 Km/Hr,7:25 min/km,10 KM
10KM RUN,#1_Female,6787,8aed1af5-69ae-4e6a-acbb-d4c8892d87aa,[img:flags/SA.gif],01:15:09.720,1014 / 2293,169 / 762,01:14:27.900,8.0 Km/Hr,7:26 min/km,10 KM
10KM RUN,#1_Female,7358,3585ccaf-6bd8-4a27-933b-5e4670d6d6bb,[img:flags/SA.gif],01:46:41.871,1015 / 2293,170 / 762,01:14:28.991,8.0 Km/Hr,7:26 min/km,10 KM
10KM RUN,#1_Female,5308,bd448de6-275e-4893-80f2-e45e6c386082,[img:flags/SA.gif],01:15:22.408,1016 / 2293,171 / 762,01:14:32.381,8.0 Km/Hr,7:27 min/km,10 KM
10KM RUN,#1_Female,7931,b3ff4010-c67b-4303-98ae-5e4ee599ef36,,01:15:49.306,1021 / 2293,172 / 762,01:14:40.339,8.0 Km/Hr,7:28 min/km,10 KM
10KM RUN,#1_Female,7824,80b68295-9578-44f6-b5aa-c6d2626efb2e,[img:flags/PH.gif],01:15:11.269,1024 / 2293,173 / 762,01:14:44.416,8.0 Km/Hr,7:28 min/km,10 KM
10KM RUN,#1_Female,5753,c75d965d-f983-4d67-8ed5-7f5d233b67b1,[img:flags/SA.gif],01:34:55.381,1025 / 2293,174 / 762,01:14:45.434,8.0 Km/Hr,7:28 min/km,10 KM
10KM RUN,#1_Female,5742,b702344d-f98b-48f1-b503-342a92f9f4a9,[img:flags/SA.gif],01:34:55.881,1026 / 2293,175 / 762,01:14:45.929,8.0 Km/Hr,7:28 min/km,10 KM
10KM RUN,#1_Female,6221,12903985-d9f8-423d-9e92-f991536f6e44,[img:flags/SA.gif],01:15:25.228,1027 / 2293,176 / 762,01:14:46.386,8.0 Km/Hr,7:28 min/km,10 KM
10KM RUN,#1_Female,8336,7c69b1bc-e5aa-477e-83be-0e6a68e1814e,[img:flags/SA.gif],01:16:26.368,1029 / 2293,177 / 762,01:14:53.386,8.0 Km/Hr,7:29 min/km,10 KM
10KM RUN,#1_Female,6056,6e109648-f69c-4cb2-9db4-7b7ea13f1543,[img:flags/SA.gif],01:15:44.984,1030 / 2293,178 / 762,01:14:53.587,8.0 Km/Hr,7:29 min/km,10 KM
10KM RUN,#1_Female,7706,453659db-7dc5-442d-bd06-c3042b43e4c3,[img:flags/IT.gif],01:16:24.768,1031 / 2293,179 / 762,01:14:54.227,8.0 Km/Hr,7:29 min/km,10 KM
10KM RUN,#1_Female,7130,cb2f8827-8873-4594-b409-eb2e652a3571,[img:flags/GB.gif],01:16:52.468,1034 / 2293,180 / 762,01:15:05.559,7.9 Km/Hr,7:30 min/km,10 KM
10KM RUN,#1_Female,9969,144d3321-1aa2-487d-aa99-2d2d7843f44c,[img:flags/SA.gif],01:48:23.592,1037 / 2293,181 / 762,01:15:10.540,7.9 Km/Hr,7:31 min/km,10 KM
10KM RUN,#1_Female,5354,26eebbe9-5cfb-40d1-bb88-33ee97b6d8de,[img:flags/SA.gif],01:53:03.929,1040 / 2293,182 / 762,01:15:12.543,7.9 Km/Hr,7:31 min/km,10 KM
10KM RUN,#1_Female,6783,1aa8b584-cb06-4127-8f84-64453ad34233,[img:flags/SA.gif],01:16:36.300,1053 / 2293,183 / 762,01:15:38.288,7.9 Km/Hr,7:33 min/km,10 KM
10KM RUN,#1_Female,5683,f4fac552-4644-430e-99e4-c48c70249b5b,[img:flags/ZA.gif],01:17:03.402,1054 / 2293,184 / 762,01:15:38.644,7.9 Km/Hr,7:33 min/km,10 KM
10KM RUN,#1_Female,6933,41cdb03a-202c-48bc-b388-1e0ada5beded,[img:flags/KE.gif],01:17:34.549,1055 / 2293,185 / 762,01:15:39.445,7.9 Km/Hr,7:33 min/km,10 KM
10KM RUN,#1_Female,6372,20db6059-dafa-4626-bd27-414da808699e,[img:flags/ZA.gif],01:21:43.494,1058 / 2293,186 / 762,01:15:48.020,7.9 Km/Hr,7:34 min/km,10 KM
10KM RUN,#1_Female,5260,9ecd3654-e6bd-4c33-8ec7-9f6124204a7c,[img:flags/GB.gif],01:20:54.633,1059 / 2293,187 / 762,01:15:50.479,7.9 Km/Hr,7:35 min/km,10 KM
10KM RUN,#1_Female,5187,28f152a1-db9b-406a-a85b-f9fdeb95c257,[img:flags/SA.gif],01:17:12.369,1062 / 2293,188 / 762,01:15:51.652,7.9 Km/Hr,7:35 min/km,10 KM
10KM RUN,#1_Female,6004,7d4c969f-64f1-442b-ba87-bca93419d96f,[img:flags/SA.gif],01:18:30.261,1064 / 2293,189 / 762,01:15:55.302,7.9 Km/Hr,7:35 min/km,10 KM
10KM RUN,#1_Female,5290,a62b56c8-203d-4f4c-b738-389a5f090581,[img:flags/GB.gif],01:22:52.711,1065 / 2293,190 / 762,01:16:00.197,7.8 Km/Hr,7:36 min/km,10 KM
10KM RUN,#1_Female,6641,8be1ebb4-db6b-47fb-b26d-e65f16ee0c2c,[img:flags/SA.gif],01:22:16.397,1068 / 2293,191 / 762,01:16:03.750,7.8 Km/Hr,7:36 min/km,10 KM
10KM RUN,#1_Female,7248,bd0f5bfb-f8a7-4e87-91ce-4e28b256f5ca,[img:flags/SA.gif],01:21:35.106,1076 / 2293,192 / 762,01:16:15.615,7.8 Km/Hr,7:37 min/km,10 KM
10KM RUN,#1_Female,6083,4f6b0546-131c-47de-97a7-a3aaafea83ab,[img:flags/PH.gif],01:21:17.504,1080 / 2293,193 / 762,01:16:25.518,7.8 Km/Hr,7:38 min/km,10 KM
10KM RUN,#1_Female,7010,27d411f7-4e3c-4f03-91eb-a8540d962750,[img:flags/SA.gif],01:17:22.649,1082 / 2293,194 / 762,01:16:26.940,7.8 Km/Hr,7:38 min/km,10 KM
10KM RUN,#1_Female,7394,db3871e0-e846-42f7-8bb6-93801c3e87b5,[img:flags/IT.gif],01:17:58.311,1092 / 2293,195 / 762,01:16:32.953,7.8 Km/Hr,7:39 min/km,10 KM
10KM RUN,#1_Female,7100,e27aeac7-4c07-430f-9b89-b2f1e1ff2b69,[img:flags/AZ.gif],01:21:00.402,1097 / 2293,196 / 762,01:16:36.873,7.8 Km/Hr,7:39 min/km,10 KM
10KM RUN,#1_Female,5018,c810a738-e549-4ded-9671-1449cb7bfcff,[img:flags/SA.gif],01:17:06.265,1098 / 2293,197 / 762,01:16:37.260,7.8 Km/Hr,7:39 min/km,10 KM
10KM RUN,#1_Female,7369,b0bd4fe0-29fe-40d2-9183-2ea377c65c1a,[img:flags/SA.gif],01:48:48.572,1100 / 2293,198 / 762,01:16:37.611,7.8 Km/Hr,7:39 min/km,10 KM
10KM RUN,#1_Female,8358,ec0332de-e98b-4d23-a0d3-bfc45ebef3ec,[img:flags/SA.gif],01:25:26.920,1106 / 2293,199 / 762,01:16:40.773,7.8 Km/Hr,7:40 min/km,10 KM
10KM RUN,#1_Female,6639,df75746a-8acc-481e-809d-de189a5fd253,[img:flags/SA.gif],01:22:34.401,1107 / 2293,200 / 762,01:16:41.966,7.8 Km/Hr,7:40 min/km,10 KM
10KM RUN,#1_Female,5223,78b8401a-ce13-4b19-9289-d53d8accc42a,[img:flags/CA.gif],01:20:27.285,1108 / 2293,201 / 762,01:16:42.042,7.8 Km/Hr,7:40 min/km,10 KM
10KM RUN,#1_Female,5091,6c7d678e-4dea-454e-8f21-211ac9575028,[img:flags/SA.gif],01:17:05.544,1113 / 2293,202 / 762,01:16:46.713,7.8 Km/Hr,7:40 min/km,10 KM
10KM RUN,#1_Female,7807,13be7ad6-b30c-4f45-b498-0104b996c04e,[img:flags/SA.gif],01:19:10.050,1116 / 2293,203 / 762,01:16:55.027,7.8 Km/Hr,7:41 min/km,10 KM
10KM RUN,#1_Female,5790,e4f5d009-5f51-4896-a89f-e2ad69e2fa35,[img:flags/IE.gif],01:17:34.769,1121 / 2293,204 / 762,01:16:58.190,7.7 Km/Hr,7:41 min/km,10 KM
10KM RUN,#1_Female,5577,ffb16d7c-7fb4-4135-8ac3-97930a02f937,[img:flags/GB.gif],01:17:34.408,1122 / 2293,205 / 762,01:16:58.529,7.7 Km/Hr,7:41 min/km,10 KM
10KM RUN,#1_Female,6893,0c56b8cd-f20c-4b98-a979-895d2bc9f88a,,01:17:31.878,1124 / 2293,206 / 762,01:17:02.412,7.7 Km/Hr,7:42 min/km,10 KM
10KM RUN,#1_Female,5188,300d66b8-c827-4328-981f-dd383f94399a,[img:flags/SA.gif],01:18:26.881,1127 / 2293,207 / 762,01:17:06.144,7.7 Km/Hr,7:42 min/km,10 KM
10KM RUN,#1_Female,8540,f6e02f3a-4981-4b04-bf8a-ee9da123598c,[img:flags/SA.gif],01:18:38.469,1134 / 2293,208 / 762,01:17:22.575,7.7 Km/Hr,7:44 min/km,10 KM
10KM RUN,#1_Female,7340,55c4ca68-5b54-4902-b6fa-9ab78cf23798,[img:flags/SA.gif],01:21:06.877,1145 / 2293,209 / 762,01:17:36.778,7.7 Km/Hr,7:45 min/km,10 KM
10KM RUN,#1_Female,5414,d578698d-a8b9-4324-bfed-34e5b330eb95,[img:flags/SA.gif],01:18:13.792,1146 / 2293,210 / 762,01:17:37.254,7.7 Km/Hr,7:45 min/km,10 KM
10KM RUN,#1_Female,6511,e03d99cf-bc88-48b3-9a9d-8afaf5343e85,[img:flags/SA.gif],01:29:44.141,1148 / 2293,211 / 762,01:17:42.870,7.7 Km/Hr,7:46 min/km,10 KM
10KM RUN,#1_Female,5969,2664bc5f-c30a-4db1-a1db-3e95ba8b2758,[img:flags/NZ.gif],01:19:39.190,1153 / 2293,212 / 762,01:17:50.927,7.7 Km/Hr,7:47 min/km,10 KM
10KM RUN,#1_Female,5793,189f3e8a-891b-409d-9ef5-f755ff870128,[img:flags/CA.gif],01:31:48.780,1155 / 2293,213 / 762,01:17:56.868,7.6 Km/Hr,7:47 min/km,10 KM
10KM RUN,#1_Female,5950,db089d40-a6f9-4cdb-8ec6-bc05616f5fd6,[img:flags/GB.gif],01:19:09.470,1158 / 2293,214 / 762,01:18:00.502,7.6 Km/Hr,7:48 min/km,10 KM
10KM RUN,#1_Female,5503,c242b31f-f447-43a8-aade-08c028486a23,[img:flags/PH.gif],01:19:04.857,1163 / 2293,215 / 762,01:18:10.389,7.6 Km/Hr,7:49 min/km,10 KM
10KM RUN,#1_Female,8467,6053948f-959f-4b96-8b1c-9a42c0a2b000,[img:flags/SA.gif],01:19:29.032,1165 / 2293,216 / 762,01:18:12.004,7.6 Km/Hr,7:49 min/km,10 KM
10KM RUN,#1_Female,6499,c4e17385-e467-4b1b-85e0-4f5596d639a7,[img:flags/FR.gif],01:19:39.761,1172 / 2293,217 / 762,01:18:23.323,7.6 Km/Hr,7:50 min/km,10 KM
10KM RUN,#1_Female,6925,2a275d1e-2d75-4e9f-a785-f4ea0ad2879d,[img:flags/SA.gif],01:20:29.374,1174 / 2293,218 / 762,01:18:29.958,7.6 Km/Hr,7:50 min/km,10 KM
10KM RUN,#1_Female,5253,b205e442-6848-4d71-8c47-1021a8dc7f32,[img:flags/SA.gif],01:31:39.398,1176 / 2293,219 / 762,01:18:32.283,7.6 Km/Hr,7:51 min/km,10 KM
10KM RUN,#1_Female,7795,ee88696d-1b04-400a-9115-30bd9ce9281e,[img:flags/TN.gif],01:31:41.838,1178 / 2293,220 / 762,01:18:34.637,7.6 Km/Hr,7:51 min/km,10 KM
10KM RUN,#1_Female,5689,d3f54521-a3ad-4cc5-a9a7-25af3e4fe40e,[img:flags/PH.gif],01:50:11.191,1181 / 2293,221 / 762,01:18:37.021,7.6 Km/Hr,7:51 min/km,10 KM
10KM RUN,#1_Female,6268,ac38ec5b-b97e-4136-9442-ae2085e0adbe,[img:flags/ZA.gif],01:21:43.596,1182 / 2293,222 / 762,01:18:38.015,7.6 Km/Hr,7:51 min/km,10 KM
10KM RUN,#1_Female,5723,306634c7-f083-483f-8ee3-09b33a0cd9cf,[img:flags/SA.gif],01:23:37.087,1183 / 2293,223 / 762,01:18:38.256,7.6 Km/Hr,7:51 min/km,10 KM
10KM RUN,#1_Female,7462,1353235f-484e-4fa1-8ec6-11ba971d87e8,[img:flags/SA.gif],01:37:47.997,1184 / 2293,224 / 762,01:18:41.292,7.6 Km/Hr,7:52 min/km,10 KM
10KM RUN,#1_Female,7398,e27ab67e-c9b5-4f49-b01e-3dbb46f1b0a5,[img:flags/SA.gif],01:19:48.112,1185 / 2293,225 / 762,01:18:48.429,7.6 Km/Hr,7:52 min/km,10 KM
10KM RUN,#1_Female,5395,3c9c59bf-9e86-4593-b1c4-df3dce4365cc,[img:flags/GB.gif],01:31:10.788,1188 / 2293,226 / 762,01:18:52.112,7.6 Km/Hr,7:53 min/km,10 KM
10KM RUN,#1_Female,6030,c063b744-1ec4-4679-af88-dde2946a92dc,[img:flags/PH.gif],01:23:04.336,1192 / 2293,227 / 762,01:18:57.365,7.5 Km/Hr,7:53 min/km,10 KM
10KM RUN,#1_Female,6711,d8a84772-6f56-49bb-be66-58a826edc492,[img:flags/SA.gif],01:21:40.077,1195 / 2293,228 / 762,01:19:00.077,7.5 Km/Hr,7:54 min/km,10 KM
10KM RUN,#1_Female,8328,46dedab9-657c-4275-8f4b-c923643b3d76,,01:27:10.664,1197 / 2293,229 / 762,01:19:00.809,7.5 Km/Hr,7:54 min/km,10 KM
10KM RUN,#1_Female,6897,ee4431de-5bad-430e-a63a-25ff18333652,[img:flags/SA.gif],01:31:04.269,1199 / 2293,230 / 762,01:19:01.508,7.5 Km/Hr,7:54 min/km,10 KM
10KM RUN,#1_Female,6881,69d62829-d9a2-4a6b-a447-e1b807d97280,[img:flags/SA.gif],01:31:04.322,1200 / 2293,231 / 762,01:19:01.826,7.5 Km/Hr,7:54 min/km,10 KM
10KM RUN,#1_Female,5733,b3947c04-e13f-44fd-a4e5-cb92dc4526e6,[img:flags/SA.gif],01:21:54.175,1203 / 2293,232 / 762,01:19:06.974,7.5 Km/Hr,7:54 min/km,10 KM
10KM RUN,#1_Female,6757,50cd5bb4-c8b1-496b-84bd-349f6d49f051,[img:flags/SA.gif],01:20:44.591,1204 / 2293,233 / 762,01:19:08.521,7.5 Km/Hr,7:54 min/km,10 KM
10KM RUN,#1_Female,6867,ff6a9892-50b9-45e7-a389-2b5480e7fad3,[img:flags/SA.gif],01:21:01.045,1205 / 2293,234 / 762,01:19:11.217,7.5 Km/Hr,7:55 min/km,10 KM
10KM RUN,#1_Female,6592,bb759cfd-9d67-496d-bfc3-76b81a953f65,[img:flags/SA.gif],01:23:02.275,1206 / 2293,235 / 762,01:19:15.960,7.5 Km/Hr,7:55 min/km,10 KM
10KM RUN,#1_Female,8006,2ec8a1d3-d34a-4cce-8c35-55c6b4b8f4a2,[img:flags/SA.gif],01:23:51.270,1210 / 2293,236 / 762,01:19:24.457,7.5 Km/Hr,7:56 min/km,10 KM
10KM RUN,#1_Female,6253,11c4781c-ee71-4c4a-b309-a08bcb669a58,[img:flags/AU.gif],01:21:21.193,1211 / 2293,237 / 762,01:19:25.231,7.5 Km/Hr,7:56 min/km,10 KM
10KM RUN,#1_Female,6673,313f40fb-145b-4f9e-81d1-c2543cbc567c,[img:flags/SA.gif],01:39:57.421,1214 / 2293,238 / 762,01:19:27.844,7.5 Km/Hr,7:56 min/km,10 KM
10KM RUN,#1_Female,7760,b30e4bf5-d12a-4609-965c-d7f1b8ec9223,[img:flags/ZA.gif],01:21:21.254,1219 / 2293,239 / 762,01:19:34.921,7.5 Km/Hr,7:57 min/km,10 KM
10KM RUN,#1_Female,5658,4ac7785e-b682-4632-91e0-628c7602dd89,[img:flags/SA.gif],01:19:56.663,1224 / 2293,240 / 762,01:19:40.595,7.5 Km/Hr,7:58 min/km,10 KM
10KM RUN,#1_Female,5651,2fed307f-8792-4d63-a865-89c7803801d7,[img:flags/SA.gif],01:21:20.748,1226 / 2293,241 / 762,01:19:45.458,7.5 Km/Hr,7:58 min/km,10 KM
10KM RUN,#1_Female,6074,d68010f0-fbfe-4a5f-8768-082184f36d5a,[img:flags/SA.gif],01:21:20.694,1228 / 2293,242 / 762,01:19:48.415,7.5 Km/Hr,7:58 min/km,10 KM
10KM RUN,#1_Female,5722,39bc72cc-b89b-444c-b0f7-8d6692a0d64b,[img:flags/SA.gif],01:24:58.636,1233 / 2293,243 / 762,01:20:02.205,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#1_Female,8166,8a9c1fbf-784f-4ebf-bc11-0344bac06276,[img:flags/SA.gif],01:21:03.173,1234 / 2293,244 / 762,01:20:02.331,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#1_Female,5087,c7f737d2-fa9e-4559-9d63-4d239b55c0bc,[img:flags/JO.gif],01:20:24.972,1235 / 2293,245 / 762,01:20:06.145,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#1_Female,5675,40f9142e-527c-42da-8fc2-965c43a52c43,[img:flags/PH.gif],01:22:26.496,1238 / 2293,246 / 762,01:20:07.146,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#1_Female,6654,352ec1a6-4273-442a-81a5-4b6f18b5fc8b,[img:flags/SA.gif],01:20:41.551,1247 / 2293,247 / 762,01:20:16.555,7.4 Km/Hr,8:01 min/km,10 KM
10KM RUN,#1_Female,5739,5ba5e26a-173e-4310-9ef7-9c4c74a7e0c5,[img:flags/SA.gif],01:20:58.988,1252 / 2293,248 / 762,01:20:27.369,7.4 Km/Hr,8:02 min/km,10 KM
10KM RUN,#1_Female,7514,4e74bc99-5f17-44e7-a967-ceac74955ff4,[img:flags/SA.gif],01:20:53.805,1254 / 2293,249 / 762,01:20:32.244,7.4 Km/Hr,8:03 min/km,10 KM
10KM RUN,#1_Female,7446,a5d5c269-7baa-4a6c-a768-7999c79ab40d,,01:26:30.763,1256 / 2293,250 / 762,01:20:34.971,7.4 Km/Hr,8:03 min/km,10 KM
10KM RUN,#1_Female,6202,aedb0050-df01-473c-b4f3-e7ddfb3b8220,[img:flags/SA.gif],01:22:12.318,1257 / 2293,251 / 762,01:20:35.870,7.4 Km/Hr,8:03 min/km,10 KM
10KM RUN,#1_Female,5714,f002233a-0f27-4c00-9596-fee0a96e6b01,[img:flags/SA.gif],01:32:43.366,1261 / 2293,252 / 762,01:20:49.190,7.4 Km/Hr,8:04 min/km,10 KM
10KM RUN,#1_Female,6726,b1f99b0c-998c-4259-a44c-704ca5b7e0c3,[img:flags/FI.gif],01:22:43.198,1262 / 2293,253 / 762,01:20:50.208,7.4 Km/Hr,8:05 min/km,10 KM
10KM RUN,#1_Female,6684,e3833d6f-b1bf-4dee-a2f5-b3b97eeca582,[img:flags/PH.gif],01:22:18.835,1264 / 2293,254 / 762,01:20:51.854,7.4 Km/Hr,8:05 min/km,10 KM
10KM RUN,#1_Female,6482,2b7e0a70-1543-40f3-a6b1-b3ab79b6ed5a,[img:flags/EE.gif],01:22:43.691,1265 / 2293,255 / 762,01:20:52.220,7.4 Km/Hr,8:05 min/km,10 KM
10KM RUN,#1_Female,8321,50c7e4d9-7906-4743-8faf-f4927ff3ad47,,01:30:18.102,1268 / 2293,256 / 762,01:21:02.085,7.4 Km/Hr,8:06 min/km,10 KM
10KM RUN,#1_Female,7450,b343acc6-01ba-46fc-9817-981fe6abdc0f,[img:flags/SA.gif],01:22:07.795,1272 / 2293,257 / 762,01:21:08.834,7.3 Km/Hr,8:06 min/km,10 KM
